modelo,titulo,año,ubicacion,km_num,precio_usd
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline Mt,2025,Capital Federal - Capital Federal,0.0,24666.666
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2023,Capital Federal - Capital Federal,8353.0,27500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Capital Federal - Capital Federal,117000.0,12400.0
VW Virtus,Volkswagen Virtus 1.6 Highline,2019,Capital Federal - Capital Federal,99498.0,14666.666666666666
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Malvinas Argentinas - Bs.As. G.B.A. Norte,79000.0,15133.333333333334
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2019,Escobar - Bs.As. G.B.A. Norte,67148.0,15000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,Capital Federal - Capital Federal,0.0,23200.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2026,Capital Federal - Capital Federal,0.0,21133.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi,2026,Capital Federal - Capital Federal,0.0,21133.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,Capital Federal - Capital Federal,0.0,30430.5
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,San Isidro - Bs.As. G.B.A. Norte,62000.0,16500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Capital Federal - Capital Federal,28000.0,15333.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Avellaneda - Bs.As. G.B.A. Sur,115000.0,12333.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Escobar - Bs.As. G.B.A. Norte,211000.0,11993.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,Florencio Varela - Bs.As. G.B.A. Sur,0.0,23333.266666666666
VW Virtus,Volkswagen Virtus 1.6 Msi,2024,Capital Federal - Capital Federal,28000.0,19333.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,Almirante Brown - Bs.As. G.B.A. Sur,0.0,23333.266666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,Capital Federal - Capital Federal,0.0,30430.5
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2026,La Matanza - Bs.As. G.B.A. Oeste,0.0,30466.666666666668
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2023,Capital Federal - Capital Federal,47300.0,24660.0
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,Beccar - Bs.As. G.B.A. Norte,0.0,22941.356666666667
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Pilar - Bs.As. G.B.A. Norte,164000.0,13986.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi,2024,San Isidro - Bs.As. G.B.A. Norte,24000.0,22400.0
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,Avellaneda - Bs.As. G.B.A. Sur,0.0,25000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2019,Capital Federal - Capital Federal,97000.0,11200.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Merlo - Bs.As. G.B.A. Oeste,98000.0,14700.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline Auto,2019,Capital Federal - Capital Federal,91000.0,13966.666666666666
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2026,Capital Federal - Capital Federal,0.0,24000.0
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline Automatico,2026,Capital Federal - Capital Federal,0.0,25000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,La Matanza - Bs.As. G.B.A. Oeste,77000.0,14000.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2024,Capital Federal - Capital Federal,0.0,21800.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2019,San Fernando - Bs.As. G.B.A. Norte,57200.0,14990.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,La Plata - Bs.As. G.B.A. Sur,33000.0,14266.666666666666
VW Virtus,Volkswagen Virtus Virtus Msi Manual 04pze,2026,Quilmes - Bs.As. G.B.A. Sur,0.0,25999.933333333334
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2023,Capital Federal - Capital Federal,47300.0,24660.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2025,Moreno - Bs.As. G.B.A. Oeste,11000.0,30000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Capital Federal - Capital Federal,22800.0,14599.999333333333
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,Capital Federal - Capital Federal,0.0,25540.857333333333
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2022,La Matanza - Bs.As. G.B.A. Oeste,27000.0,17333.333333333332
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2019,Capital Federal - Capital Federal,82000.0,13199.933333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2023,Tigre - Bs.As. G.B.A. Norte,0.0,23986.666666666668
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Del Viso - Bs.As. G.B.A. Norte,79000.0,17000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Vicente López - Bs.As. G.B.A. Norte,56400.0,15333.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,San Fernando - Bs.As. G.B.A. Norte,54000.0,20000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2018,Lanús - Bs.As. G.B.A. Sur,137000.0,14666.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2019,Tigre - Bs.As. G.B.A. Norte,110000.0,14800.0
VW Virtus,Volkswagen Virtus Virtus 1.6 Msi Comfortline,2020,La Plata - Bs.As. G.B.A. Sur,82000.0,15500.0
VW Virtus,Volkswagen Virtus Highline 170tsi At,2026,Capital Federal - Capital Federal,0.0,26533.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Capital Federal - Capital Federal,79000.0,13866.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Tigre - Bs.As. G.B.A. Norte,194500.0,13400.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,Berazategui - Bs.As. G.B.A. Sur,0.0,22333.415333333334
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Capital Federal - Capital Federal,87000.0,15900.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,La Matanza - Bs.As. G.B.A. Oeste,77000.0,14000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Tigre - Bs.As. G.B.A. Norte,128823.0,12333.333333333334
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2020,Del Viso - Bs.As. G.B.A. Norte,50000.0,14666.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Tres De Febrero - Bs.As. G.B.A. Oeste,188000.0,11666.666666666666
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline Aut,2025,Escobar - Bs.As. G.B.A. Norte,0.0,23993.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Capital Federal - Capital Federal,61740.0,13733.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Avellaneda - Bs.As. G.B.A. Sur,84000.0,13000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,35000.0,15000.0
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2024,Capital Federal - Capital Federal,22000.0,22666.666666666668
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Capital Federal - Capital Federal,94333.0,13000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Capital Federal - Capital Federal,137000.0,12500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Escobar - Bs.As. G.B.A. Norte,211700.0,11993.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2025,Tigre - Bs.As. G.B.A. Norte,0.0,22333.333333333332
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline,2025,Capital Federal - Capital Federal,0.0,26800.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2026,Tres De Febrero - Bs.As. G.B.A. Oeste,0.0,32333.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Lanús - Bs.As. G.B.A. Sur,87000.0,14666.666666666666
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2021,Capital Federal - Capital Federal,42000.0,22666.666666666668
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Escobar - Bs.As. G.B.A. Norte,164000.0,18500.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2018,Morón - Bs.As. G.B.A. Oeste,93000.0,12600.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Avellaneda - Bs.As. G.B.A. Sur,90262.0,13666.666666666666
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2018,Capital Federal - Capital Federal,150000.0,13900.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2024,Vicente López - Bs.As. G.B.A. Norte,12000.0,23000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2019,Capital Federal - Capital Federal,205000.0,15500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Capital Federal - Capital Federal,114000.0,12666.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Monte - Buenos Aires Interior,170000.0,13666.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,101000.0,13333.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Moreno - Bs.As. G.B.A. Oeste,111000.0,13200.0
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2023,Almirante Brown - Bs.As. G.B.A. Sur,30000.0,24000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Capital Federal - Capital Federal,122000.0,11666.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Capital Federal - Capital Federal,110000.0,11666.666666666666
VW Virtus,Volkswagen Virtus Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,42000.0,16900.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,63000.0,14600.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Capital Federal - Capital Federal,59400.0,14993.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Capital Federal - Capital Federal,95900.0,15850.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Morón - Bs.As. G.B.A. Oeste,53000.0,15666.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,San Miguel - Bs.As. G.B.A. Norte,112000.0,15266.666666666666
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2026,Tigre - Bs.As. G.B.A. Norte,0.0,27464.0
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2026,Capital Federal - Capital Federal,0.0,31133.333333333332
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline,2025,Pilar - Bs.As. G.B.A. Norte,0.0,25326.666666666668
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Capital Federal - Capital Federal,119000.0,11000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Capital Federal - Capital Federal,121000.0,12200.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2022,Berazategui - Bs.As. G.B.A. Sur,30000.0,15933.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi,2026,Capital Federal - Capital Federal,0.0,21133.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Capital Federal - Capital Federal,77200.0,12600.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2023,Capital Federal - Capital Federal,52000.0,22900.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,60000.0,15400.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,Tigre - Bs.As. G.B.A. Norte,17000.0,20333.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Capital Federal - Capital Federal,40000.0,12600.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Vicente López - Bs.As. G.B.A. Norte,57000.0,12600.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2020,Quilmes - Bs.As. G.B.A. Sur,160000.0,16000.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,Quilmes - Bs.As. G.B.A. Sur,27000.0,24666.666666666668
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Capital Federal - Capital Federal,135000.0,12000.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,Ituzaingó - Bs.As. G.B.A. Oeste,15500.0,25190.0
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline,2026,Capital Federal - Capital Federal,0.0,25133.333333333332
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline,2026,Capital Federal - Capital Federal,0.0,24000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2019,Tigre - Bs.As. G.B.A. Norte,147000.0,13066.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Moreno - Bs.As. G.B.A. Oeste,110000.0,13200.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Morón - Bs.As. G.B.A. Oeste,75000.0,16000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Castelar - Bs.As. G.B.A. Oeste,114000.0,15000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,San Miguel - Bs.As. G.B.A. Norte,1005.0,16000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Esteban Echeverría - Bs.As. G.B.A. Sur,123000.0,12000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,Capital Federal - Capital Federal,840.0,20600.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2019,Vicente López - Bs.As. G.B.A. Norte,52000.0,15666.666666666666
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2022,Capital Federal - Capital Federal,29000.0,22500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2019,Moreno - Bs.As. G.B.A. Oeste,94000.0,14600.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,35000.0,16050.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2021,La Matanza - Bs.As. G.B.A. Oeste,45000.0,21666.666666666668
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2021,La Matanza - Bs.As. G.B.A. Oeste,210000.0,19333.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,Tigre - Bs.As. G.B.A. Norte,0.0,21686.666666666668
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2024,Castelar - Bs.As. G.B.A. Oeste,54000.0,16666.666666666668
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2022,Berazategui - Bs.As. G.B.A. Sur,33000.0,15933.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,La Matanza - Bs.As. G.B.A. Oeste,12000.0,21066.666666666668
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Capital Federal - Capital Federal,60000.0,13933.333333333334
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2020,Tigre - Bs.As. G.B.A. Norte,120000.0,13300.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,La Matanza - Bs.As. G.B.A. Oeste,77000.0,14000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,La Matanza - Bs.As. G.B.A. Oeste,85000.0,13333.333333333334
VW Virtus,Volkswagen Virtus Virtus 1.6 Msi Highline,2018,San Miguel - Bs.As. G.B.A. Norte,59400.0,14993.333333333334
VW Virtus,Volkswagen Virtus Virtus 1.6 Msi Highline,2018,San Miguel - Bs.As. G.B.A. Norte,59400.0,14993.333333333334
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2019,Quilmes - Bs.As. G.B.A. Sur,90000.0,15500.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2018,Capital Federal - Capital Federal,220000.0,11200.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,San Fernando - Bs.As. G.B.A. Norte,31000.0,15333.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi,2024,Castelar - Bs.As. G.B.A. Oeste,53812.0,17333.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Avellaneda - Bs.As. G.B.A. Sur,65000.0,13933.333333333334
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,San Isidro - Bs.As. G.B.A. Norte,70000.0,16000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2018,La Plata - Bs.As. G.B.A. Sur,95000.0,15500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2019,La Plata - Bs.As. G.B.A. Sur,110000.0,15000.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2025,Tres De Febrero - Bs.As. G.B.A. Oeste,0.0,32333.333333333332
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2025,Moreno - Bs.As. G.B.A. Oeste,10000.0,24000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Almirante Brown - Bs.As. G.B.A. Sur,170000.0,12000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,103000.0,14666.666666666666
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Pilar - Bs.As. G.B.A. Norte,164380.0,15866.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2022,La Matanza - Bs.As. G.B.A. Oeste,85000.0,16000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At L18,2020,La Plata - Buenos Aires Interior,105463.0,12493.333333333334
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2019,Capital Federal - Capital Federal,158000.0,14000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,Tigre - Bs.As. G.B.A. Norte,0.0,22800.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2022,Bahía Blanca - Buenos Aires Interior,60000.0,19000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2020,Lomas De Zamora - Bs.As. G.B.A. Sur,150000.0,14500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Capital Federal - Capital Federal,98500.0,14500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Capital Federal - Capital Federal,40000.0,13500.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2022,Pilar - Bs.As. G.B.A. Norte,85300.0,23000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2019,Capital Federal - Capital Federal,72000.0,16000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Ituzaingó - Bs.As. G.B.A. Oeste,122000.0,17990.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Avellaneda - Bs.As. G.B.A. Sur,40000.0,16666.666666666668
VW Virtus,Volkswagen Virtus Highline,2018,Vicente López - Bs.As. G.B.A. Norte,64953.0,15333.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2019,Berazategui - Bs.As. G.B.A. Sur,94600.0,14666.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Capital Federal - Capital Federal,90000.0,12500.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2022,General San Martín - Bs.As. G.B.A. Norte,81000.0,19933.333333333332
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2018,Quilmes - Bs.As. G.B.A. Sur,99000.0,13500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,General Las Heras - Buenos Aires Interior,80000.0,13333.333333333334
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2021,Lomas De Zamora - Bs.As. G.B.A. Sur,100000.0,14000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2019,Almirante Brown - Bs.As. G.B.A. Sur,98700.0,13000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Hurlingham - Bs.As. G.B.A. Oeste,104000.0,13000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Lanús - Bs.As. G.B.A. Sur,60000.0,15800.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2019,Capital Federal - Capital Federal,48000.0,15666.666666666666
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Avellaneda - Bs.As. G.B.A. Sur,40000.0,16666.666666666668
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,La Matanza - Bs.As. G.B.A. Oeste,103000.0,12000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2020,Almirante Brown - Bs.As. G.B.A. Sur,92000.0,15500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Capital Federal - Capital Federal,81000.0,15000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2023,Merlo - Bs.As. G.B.A. Oeste,53000.0,17333.333333333332
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2018,Capital Federal - Capital Federal,84000.0,14000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2020,Del Viso - Bs.As. G.B.A. Norte,50000.0,14666.666666666666
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2025,Lanús - Bs.As. G.B.A. Sur,11800.0,25400.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,La Plata - Bs.As. G.B.A. Sur,56000.0,18666.666666666668
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,San Isidro - Bs.As. G.B.A. Norte,9000.0,22500.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,La Matanza - Bs.As. G.B.A. Oeste,15500.0,22000.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,Avellaneda - Bs.As. G.B.A. Sur,35000.0,21333.333333333332
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2019,San Isidro - Bs.As. G.B.A. Norte,50000.0,15266.666666666666
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2025,9 De Julio - Buenos Aires Interior,0.0,24000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2018,Villa Carlos Paz - Córdoba,100000.0,13933.333333333334
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2022,Córdoba - Córdoba,70000.0,23133.333333333332
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Chascomús - Buenos Aires Interior,67000.0,16500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Mar Del Plata - Bs.As. Costa Atlántica,97000.0,14500.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2021,Santa Clara Del Mar - Bs.As. Costa Atlántica,94700.0,20500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Rosario - Santa Fe,59223.0,12600.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,Rawson - Chubut,0.0,27933.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline L18,2020,Córdoba - Córdoba,142500.0,14166.666
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2023,Córdoba - Córdoba,0.0,30430.5
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2025,Godoy Cruz - Mendoza,17500.0,31333.333333333332
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Olavarría - Buenos Aires Interior,94361.0,15000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Mar De Ajo - Bs.As. Costa Atlántica,189000.0,15000.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,Tandil - Buenos Aires Interior,1000.0,23933.333333333332
VW Virtus,Volkswagen Virtus 1.6 Comfortline Msi At 110cv,2020,Villa María - Córdoba,98000.0,15000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2025,Corrientes - Corrientes,0.0,22660.0
VW Virtus,Volkswagen Virtus Virtus 1.6 Msi Trendline,2020,Olavarría - Buenos Aires Interior,99000.0,15333.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Roque Saenz Peña - Chaco,84000.0,14333.333333333334
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Junín - Buenos Aires Interior,120000.0,14000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Río Cuarto - Córdoba,92000.0,14333.333333333334
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2021,Rosario - Santa Fe,60000.0,16666.666666666668
